lookback_period,minimum_rsi,minimum_volume_ratio,stop_atr_multiplier,target_atr_multiplier,symbol,trades,win_rate,net_pnl,profit_factor
12,60.0,1.5,1.0,2.0,HDFCBANK,29,20.69,-1123.53,0.176
12,60.0,1.5,1.0,2.0,ICICIBANK,25,16.0,-1110.75,0.107
12,60.0,1.5,1.0,2.0,SBIN,35,25.71,-1400.26,0.1787
12,60.0,1.5,1.0,2.0,LT,29,24.14,-1057.19,0.2297
12,60.0,1.5,1.0,2.0,AXISBANK,21,47.62,-189.99,0.7546
12,60.0,1.5,1.0,2.0,ITC,53,5.66,-2872.77,0.0484
12,60.0,1.5,1.0,2.0,BHARTIARTL,25,12.0,-1216.89,0.0993
12,60.0,1.5,1.0,2.5,RELIANCE,35,28.57,-996.05,0.353
12,60.0,1.5,1.0,2.5,TCS,32,28.12,-925.8,0.2981
12,60.0,1.5,1.0,2.5,INFY,19,21.05,-776.35,0.244
12,60.0,1.5,1.0,2.5,HDFCBANK,29,17.24,-1156.99,0.1926
12,60.0,1.5,1.0,2.5,ICICIBANK,25,16.0,-1047.39,0.1579
12,60.0,1.5,1.0,2.5,SBIN,35,25.71,-1265.53,0.2578
12,60.0,1.5,1.0,2.5,LT,29,20.69,-1056.44,0.2655
12,60.0,1.5,1.0,2.5,AXISBANK,21,42.86,-162.09,0.8115
12,60.0,1.5,1.0,2.5,ITC,53,5.66,-2815.45,0.0681
12,60.0,1.5,1.0,2.5,BHARTIARTL,25,12.0,-1161.7,0.1401
12,60.0,1.5,1.0,3.0,RELIANCE,35,28.57,-827.39,0.4626
12,60.0,1.5,1.0,3.0,TCS,32,28.12,-802.34,0.3917
12,60.0,1.5,1.0,3.0,INFY,19,15.79,-886.43,0.1966
12,60.0,1.5,1.0,3.0,HDFCBANK,29,13.79,-1232.74,0.1796
12,60.0,1.5,1.0,3.0,ICICIBANK,25,16.0,-984.05,0.2088
12,60.0,1.5,1.0,3.0,SBIN,35,25.71,-1130.8,0.3368
12,60.0,1.5,1.0,3.0,LT,29,20.69,-945.96,0.3423
12,60.0,1.5,1.0,3.0,AXISBANK,21,38.1,-102.33,0.884
12,60.0,1.5,1.0,3.0,ITC,53,1.89,-3010.26,0.0239
12,60.0,1.5,1.0,3.0,BHARTIARTL,25,12.0,-1145.35,0.1522
12,60.0,1.5,1.2,2.0,RELIANCE,35,31.43,-1025.66,0.3523
12,60.0,1.5,1.2,2.0,TCS,32,28.12,-1086.54,0.2533
12,60.0,1.5,1.2,2.0,INFY,19,26.32,-743.17,0.2979
12,60.0,1.5,1.2,2.0,HDFCBANK,29,27.59,-975.05,0.2921
12,60.0,1.5,1.2,2.0,ICICIBANK,25,20.0,-1112.06,0.1522
12,60.0,1.5,1.2,2.0,SBIN,35,31.43,-1264.86,0.2809
12,60.0,1.5,1.2,2.0,LT,29,24.14,-1140.56,0.257
12,60.0,1.5,1.2,2.0,AXISBANK,21,52.38,20.02,1.0253
12,60.0,1.5,1.2,2.0,ITC,53,13.21,-2801.26,0.0932
12,60.0,1.5,1.2,2.0,BHARTIARTL,25,20.0,-1051.58,0.2174
12,60.0,1.5,1.2,2.5,RELIANCE,35,31.43,-803.87,0.4923
12,60.0,1.5,1.2,2.5,TCS,32,28.12,-938.38,0.3551
12,60.0,1.5,1.2,2.5,INFY,19,15.79,-1011.27,0.1766
12,60.0,1.5,1.2,2.5,HDFCBANK,29,24.14,-981.78,0.325
12,60.0,1.5,1.2,2.5,ICICIBANK,25,20.0,-1021.2,0.2215
12,60.0,1.5,1.2,2.5,SBIN,35,31.43,-1070.03,0.3926
12,60.0,1.5,1.2,2.5,LT,29,24.14,-992.2,0.3537
12,60.0,1.5,1.2,2.5,AXISBANK,21,47.62,171.95,1.2113
12,60.0,1.5,1.2,2.5,ITC,53,9.43,-2939.46,0.0698
12,60.0,1.5,1.2,2.5,BHARTIARTL,25,20.0,-980.73,0.2701
12,60.0,1.5,1.2,3.0,RELIANCE,35,31.43,-587.14,0.6304
12,60.0,1.5,1.2,3.0,TCS,32,28.12,-790.23,0.4569
12,60.0,1.5,1.2,3.0,INFY,19,15.79,-949.79,0.2267
12,60.0,1.5,1.2,3.0,HDFCBANK,29,20.69,-1013.04,0.3353
12,60.0,1.5,1.2,3.0,ICICIBANK,25,16.0,-1068.52,0.2231
12,60.0,1.5,1.2,3.0,SBIN,35,25.71,-1154.81,0.3835
12,60.0,1.5,1.2,3.0,LT,29,20.69,-1005.98,0.358
12,60.0,1.5,1.2,3.0,AXISBANK,21,38.1,46.82,1.0542
12,60.0,1.5,1.2,3.0,ITC,53,9.43,-2924.43,0.0746
12,60.0,1.5,1.2,3.0,BHARTIARTL,25,20.0,-893.26,0.3352
15,50.0,1.0,1.0,2.0,RELIANCE,55,29.09,-1875.99,0.2187
15,50.0,1.0,1.0,2.0,TCS,39,28.21,-1272.29,0.2036
15,50.0,1.0,1.0,2.0,INFY,32,25.0,-1194.88,0.2679
15,50.0,1.0,1.0,2.0,HDFCBANK,44,18.18,-1841.14,0.1361
15,50.0,1.0,1.0,2.0,ICICIBANK,31,25.81,-1034.3,0.2211
15,50.0,1.0,1.0,2.0,SBIN,47,27.66,-1795.34,0.2015
15,50.0,1.0,1.0,2.0,LT,44,29.55,-1242.23,0.3321
15,50.0,1.0,1.0,2.0,AXISBANK,37,37.84,-756.24,0.5183
15,50.0,1.0,1.0,2.0,ITC,55,9.09,-2947.34,0.0386
15,50.0,1.0,1.0,2.0,BHARTIARTL,40,12.5,-2099.93,0.0821
15,50.0,1.0,1.0,2.5,RELIANCE,55,25.45,-1826.53,0.2746
15,50.0,1.0,1.0,2.5,TCS,39,25.64,-1247.95,0.2502
15,50.0,1.0,1.0,2.5,INFY,32,21.88,-1185.18,0.3057
15,50.0,1.0,1.0,2.5,HDFCBANK,44,15.91,-1832.24,0.165
15,50.0,1.0,1.0,2.5,ICICIBANK,31,22.58,-1045.29,0.253
15,50.0,1.0,1.0,2.5,SBIN,47,25.53,-1695.18,0.2658
15,50.0,1.0,1.0,2.5,LT,44,27.27,-1124.18,0.4162
15,50.0,1.0,1.0,2.5,AXISBANK,37,35.14,-732.6,0.5574
15,50.0,1.0,1.0,2.5,ITC,55,5.45,-3073.38,0.0336
15,50.0,1.0,1.0,2.5,BHARTIARTL,40,12.5,-2016.33,0.1186
15,50.0,1.0,1.0,3.0,RELIANCE,55,21.82,-1865.28,0.2945
15,50.0,1.0,1.0,3.0,TCS,39,20.51,-1453.86,0.1953
15,50.0,1.0,1.0,3.0,INFY,32,12.5,-1579.34,0.1811
15,50.0,1.0,1.0,3.0,HDFCBANK,44,11.36,-1937.14,0.147
15,50.0,1.0,1.0,3.0,ICICIBANK,31,22.58,-932.62,0.3335
15,50.0,1.0,1.0,3.0,SBIN,47,19.15,-2058.58,0.184
15,50.0,1.0,1.0,3.0,LT,44,25.0,-1152.79,0.4199
15,50.0,1.0,1.0,3.0,AXISBANK,37,29.73,-736.87,0.5762
15,50.0,1.0,1.0,3.0,ITC,55,3.64,-3135.36,0.0308
15,50.0,1.0,1.0,3.0,BHARTIARTL,40,12.5,-1971.56,0.1382
15,50.0,1.0,1.2,2.0,RELIANCE,55,30.91,-1524.71,0.3851
15,50.0,1.0,1.2,2.0,TCS,39,25.64,-1444.79,0.2125
15,50.0,1.0,1.2,2.0,INFY,32,25.0,-1242.19,0.3154
15,50.0,1.0,1.2,2.0,HDFCBANK,44,22.73,-1753.48,0.2105
15,50.0,1.0,1.2,2.0,ICICIBANK,31,25.81,-1133.18,0.2346
15,50.0,1.0,1.2,2.0,SBIN,47,29.79,-1671.37,0.2869
15,50.0,1.0,1.2,2.0,LT,44,31.82,-1175.86,0.4148
15,50.0,1.0,1.2,2.0,AXISBANK,37,43.24,-528.1,0.6678
15,50.0,1.0,1.2,2.0,ITC,55,14.55,-2981.25,0.0706
15,50.0,1.0,1.2,2.0,BHARTIARTL,40,20.0,-1837.22,0.1873
15,50.0,1.0,1.2,2.5,RELIANCE,55,29.09,-1340.07,0.4733
15,50.0,1.0,1.2,2.5,TCS,39,20.51,-1640.95,0.177
15,50.0,1.0,1.2,2.5,INFY,32,12.5,-1759.25,0.1657
15,50.0,1.0,1.2,2.5,HDFCBANK,44,15.91,-1902.72,0.1972
15,50.0,1.0,1.2,2.5,ICICIBANK,31,25.81,-983.12,0.336
15,50.0,1.0,1.2,2.5,SBIN,47,23.4,-1889.44,0.2333
15,50.0,1.0,1.2,2.5,LT,44,29.55,-1132.48,0.4549
15,50.0,1.0,1.2,2.5,AXISBANK,37,37.84,-437.49,0.7394
15,50.0,1.0,1.2,2.5,ITC,55,12.73,-2974.32,0.0907
15,50.0,1.0,1.2,2.5,BHARTIARTL,40,20.0,-1710.86,0.2432
15,50.0,1.0,1.2,3.0,RELIANCE,55,27.27,-1230.36,0.518
15,50.0,1.0,1.2,3.0,TCS,39,20.51,-1531.59,0.2318
15,50.0,1.0,1.2,3.0,INFY,32,12.5,-1665.61,0.2101
15,50.0,1.0,1.2,3.0,HDFCBANK,44,15.91,-1776.3,0.2506
15,50.0,1.0,1.2,3.0,ICICIBANK,31,19.35,-1188.5,0.2696
15,50.0,1.0,1.2,3.0,SBIN,47,19.15,-2033.96,0.2104
15,50.0,1.0,1.2,3.0,LT,44,27.27,-1045.82,0.5105
15,50.0,1.0,1.2,3.0,AXISBANK,37,32.43,-549.28,0.6831
15,50.0,1.0,1.2,3.0,ITC,55,12.73,-2931.26,0.1039
15,50.0,1.0,1.2,3.0,BHARTIARTL,40,20.0,-1624.14,0.2816
15,50.0,1.5,1.0,2.0,RELIANCE,29,31.03,-923.6,0.2386
15,50.0,1.5,1.0,2.0,TCS,27,29.63,-833.21,0.2063
15,50.0,1.5,1.0,2.0,INFY,14,35.71,-373.28,0.3891
15,50.0,1.5,1.0,2.0,HDFCBANK,26,19.23,-1021.68,0.1728
15,50.0,1.5,1.0,2.0,ICICIBANK,22,18.18,-920.49,0.1263
15,50.0,1.5,1.0,2.0,SBIN,32,21.88,-1474.83,0.1183
15,50.0,1.5,1.0,2.0,LT,24,16.67,-1045.51,0.171
15,50.0,1.5,1.0,2.0,AXISBANK,20,45.0,-161.07,0.792
15,50.0,1.5,1.0,2.0,ITC,40,7.5,-2183.75,0.0299
15,50.0,1.5,1.0,2.0,BHARTIARTL,22,9.09,-1142.91,0.0723
15,50.0,1.5,1.0,2.5,RELIANCE,29,27.59,-860.56,0.3199
15,50.0,1.5,1.0,2.5,TCS,27,25.93,-857.1,0.2325
15,50.0,1.5,1.0,2.5,INFY,14,28.57,-435.37,0.3653
15,50.0,1.5,1.0,2.5,HDFCBANK,26,15.38,-1065.44,0.1834
15,50.0,1.5,1.0,2.5,ICICIBANK,22,18.18,-857.13,0.1864
15,50.0,1.5,1.0,2.5,SBIN,32,21.88,-1382.14,0.1737
15,50.0,1.5,1.0,2.5,LT,24,12.5,-1091.12,0.1778
15,50.0,1.5,1.0,2.5,AXISBANK,20,40.0,-221.35,0.7413
15,50.0,1.5,1.0,2.5,ITC,40,7.5,-2143.95,0.0475
15,50.0,1.5,1.0,2.5,BHARTIARTL,22,9.09,-1105.99,0.1022
15,50.0,1.5,1.0,3.0,RELIANCE,29,27.59,-731.48,0.4219
15,50.0,1.5,1.0,3.0,TCS,27,22.22,-938.51,0.2102
15,50.0,1.5,1.0,3.0,INFY,14,21.43,-545.46,0.2846
15,50.0,1.5,1.0,3.0,HDFCBANK,26,11.54,-1154.13,0.1602
15,50.0,1.5,1.0,3.0,ICICIBANK,22,18.18,-793.79,0.2466
15,50.0,1.5,1.0,3.0,SBIN,32,21.88,-1289.46,0.2291
15,50.0,1.5,1.0,3.0,LT,24,12.5,-1147.2,0.1355
15,50.0,1.5,1.0,3.0,AXISBANK,20,35.0,-200.57,0.7717
15,50.0,1.5,1.0,3.0,ITC,40,5.0,-2207.35,0.0432
15,50.0,1.5,1.0,3.0,BHARTIARTL,22,9.09,-1107.92,0.1007
15,50.0,1.5,1.2,2.0,RELIANCE,29,27.59,-968.03,0.2814
15,50.0,1.5,1.2,2.0,TCS,27,29.63,-885.44,0.2409
15,50.0,1.5,1.2,2.0,INFY,14,35.71,-363.99,0.4642
15,50.0,1.5,1.2,2.0,HDFCBANK,26,23.08,-985.45,0.2421
15,50.0,1.5,1.2,2.0,ICICIBANK,22,22.73,-899.44,0.1835
15,50.0,1.5,1.2,2.0,SBIN,32,28.12,-1372.23,0.2038
15,50.0,1.5,1.2,2.0,LT,24,16.67,-1154.63,0.1826
15,50.0,1.5,1.2,2.0,AXISBANK,20,50.0,-35.47,0.9551
15,50.0,1.5,1.2,2.0,ITC,40,17.5,-2050.9,0.0863
15,50.0,1.5,1.2,2.0,BHARTIARTL,22,18.18,-979.82,0.1917
15,50.0,1.5,1.2,2.5,RELIANCE,29,27.59,-813.16,0.3964
15,50.0,1.5,1.2,2.5,TCS,27,25.93,-941.37,0.2447
15,50.0,1.5,1.2,2.5,INFY,14,21.43,-632.08,0.2555
15,50.0,1.5,1.2,2.5,HDFCBANK,26,19.23,-1023.71,0.2569
15,50.0,1.5,1.2,2.5,ICICIBANK,22,22.73,-811.12,0.2637
15,50.0,1.5,1.2,2.5,SBIN,32,28.12,-1226.26,0.2885
15,50.0,1.5,1.2,2.5,LT,24,16.67,-1182.1,0.1631
15,50.0,1.5,1.2,2.5,AXISBANK,20,45.0,69.67,1.0856
15,50.0,1.5,1.2,2.5,ITC,40,15.0,-2057.35,0.1078
15,50.0,1.5,1.2,2.5,BHARTIARTL,22,18.18,-930.9,0.232
15,50.0,1.5,1.2,3.0,RELIANCE,29,27.59,-658.26,0.5113
15,50.0,1.5,1.2,3.0,TCS,27,25.93,-847.24,0.3202
15,50.0,1.5,1.2,3.0,INFY,14,21.43,-570.6,0.3279
15,50.0,1.5,1.2,3.0,HDFCBANK,26,15.38,-1090.3,0.2465
15,50.0,1.5,1.2,3.0,ICICIBANK,22,18.18,-858.44,0.2633
15,50.0,1.5,1.2,3.0,SBIN,32,21.88,-1327.85,0.2765
15,50.0,1.5,1.2,3.0,LT,24,16.67,-1123.59,0.2045
15,50.0,1.5,1.2,3.0,AXISBANK,20,35.0,-102.24,0.8817
15,50.0,1.5,1.2,3.0,ITC,40,15.0,-2031.02,0.1192
15,50.0,1.5,1.2,3.0,BHARTIARTL,22,18.18,-865.37,0.2861
15,55.0,1.0,1.0,2.0,RELIANCE,55,29.09,-1875.99,0.2187
15,55.0,1.0,1.0,2.0,TCS,39,28.21,-1272.29,0.2036
15,55.0,1.0,1.0,2.0,INFY,32,25.0,-1194.88,0.2679
15,55.0,1.0,1.0,2.0,HDFCBANK,44,18.18,-1841.14,0.1361
15,55.0,1.0,1.0,2.0,ICICIBANK,31,25.81,-1034.3,0.2211
15,55.0,1.0,1.0,2.0,SBIN,47,27.66,-1795.34,0.2015
15,55.0,1.0,1.0,2.0,LT,44,27.27,-1413.93,0.2734
15,55.0,1.0,1.0,2.0,AXISBANK,36,36.11,-876.79,0.4401
15,55.0,1.0,1.0,2.0,ITC,55,9.09,-2948.39,0.0385
15,55.0,1.0,1.0,2.0,BHARTIARTL,39,12.82,-2015.4,0.0852
15,55.0,1.0,1.0,2.5,RELIANCE,55,25.45,-1826.53,0.2746
15,55.0,1.0,1.0,2.5,TCS,39,25.64,-1247.95,0.2502
15,55.0,1.0,1.0,2.5,INFY,32,21.88,-1185.18,0.3057
15,55.0,1.0,1.0,2.5,HDFCBANK,44,15.91,-1832.24,0.165
15,55.0,1.0,1.0,2.5,ICICIBANK,31,22.58,-1045.29,0.253
15,55.0,1.0,1.0,2.5,SBIN,47,25.53,-1695.18,0.2658
15,55.0,1.0,1.0,2.5,LT,44,25.0,-1324.41,0.3417
15,55.0,1.0,1.0,2.5,AXISBANK,36,33.33,-799.92,0.5157
15,55.0,1.0,1.0,2.5,ITC,55,5.45,-3074.43,0.0336
15,55.0,1.0,1.0,2.5,BHARTIARTL,39,12.82,-1931.79,0.1232
15,55.0,1.0,1.0,3.0,RELIANCE,55,21.82,-1865.28,0.2945
15,55.0,1.0,1.0,3.0,TCS,39,20.51,-1453.86,0.1953
15,55.0,1.0,1.0,3.0,INFY,32,12.5,-1579.34,0.1811
15,55.0,1.0,1.0,3.0,HDFCBANK,44,11.36,-1937.14,0.147
15,55.0,1.0,1.0,3.0,ICICIBANK,31,22.58,-932.62,0.3335
15,55.0,1.0,1.0,3.0,SBIN,47,19.15,-2058.58,0.184
15,55.0,1.0,1.0,3.0,LT,44,22.73,-1261.36,0.3916
15,55.0,1.0,1.0,3.0,AXISBANK,36,27.78,-804.18,0.5365
15,55.0,1.0,1.0,3.0,ITC,55,3.64,-3136.42,0.0308
15,55.0,1.0,1.0,3.0,BHARTIARTL,39,12.82,-1887.03,0.1435
15,55.0,1.0,1.2,2.0,RELIANCE,55,30.91,-1524.71,0.3851
15,55.0,1.0,1.2,2.0,TCS,39,25.64,-1444.79,0.2125
15,55.0,1.0,1.2,2.0,INFY,32,25.0,-1242.19,0.3154
15,55.0,1.0,1.2,2.0,HDFCBANK,44,22.73,-1753.48,0.2105
15,55.0,1.0,1.2,2.0,ICICIBANK,31,25.81,-1133.18,0.2346
15,55.0,1.0,1.2,2.0,SBIN,47,29.79,-1671.37,0.2869
15,55.0,1.0,1.2,2.0,LT,44,29.55,-1381.89,0.3441
15,55.0,1.0,1.2,2.0,AXISBANK,36,41.67,-599.12,0.6231
15,55.0,1.0,1.2,2.0,ITC,55,14.55,-2982.52,0.0706
15,55.0,1.0,1.2,2.0,BHARTIARTL,39,20.51,-1741.79,0.1956
15,55.0,1.0,1.2,2.5,RELIANCE,55,29.09,-1340.07,0.4733
15,55.0,1.0,1.2,2.5,TCS,39,20.51,-1640.95,0.177
15,55.0,1.0,1.2,2.5,INFY,32,12.5,-1759.25,0.1657
15,55.0,1.0,1.2,2.5,HDFCBANK,44,15.91,-1902.72,0.1972
15,55.0,1.0,1.2,2.5,ICICIBANK,31,25.81,-983.12,0.336
15,55.0,1.0,1.2,2.5,SBIN,47,23.4,-1889.44,0.2333
15,55.0,1.0,1.2,2.5,LT,44,27.27,-1252.55,0.4241
15,55.0,1.0,1.2,2.5,AXISBANK,36,36.11,-504.48,0.6988
15,55.0,1.0,1.2,2.5,ITC,55,12.73,-2975.59,0.0907
15,55.0,1.0,1.2,2.5,BHARTIARTL,39,20.51,-1621.08,0.2533
15,55.0,1.0,1.2,3.0,RELIANCE,55,27.27,-1230.36,0.518
15,55.0,1.0,1.2,3.0,TCS,39,20.51,-1531.59,0.2318
15,55.0,1.0,1.2,3.0,INFY,32,12.5,-1665.61,0.2101
15,55.0,1.0,1.2,3.0,HDFCBANK,44,15.91,-1776.3,0.2506
15,55.0,1.0,1.2,3.0,ICICIBANK,31,19.35,-1188.5,0.2696
15,55.0,1.0,1.2,3.0,SBIN,47,19.15,-2033.96,0.2104
15,55.0,1.0,1.2,3.0,LT,44,25.0,-1165.89,0.4781
15,55.0,1.0,1.2,3.0,AXISBANK,36,30.56,-616.17,0.6437
15,55.0,1.0,1.2,3.0,ITC,55,12.73,-2932.53,0.1039
15,55.0,1.0,1.2,3.0,BHARTIARTL,39,20.51,-1534.36,0.2932
15,55.0,1.5,1.0,2.0,RELIANCE,29,31.03,-923.6,0.2386
15,55.0,1.5,1.0,2.0,TCS,27,29.63,-833.21,0.2063
15,55.0,1.5,1.0,2.0,INFY,14,35.71,-373.28,0.3891
15,55.0,1.5,1.0,2.0,HDFCBANK,26,19.23,-1021.68,0.1728
15,55.0,1.5,1.0,2.0,ICICIBANK,22,18.18,-920.49,0.1263
15,55.0,1.5,1.0,2.0,SBIN,32,21.88,-1474.83,0.1183
15,55.0,1.5,1.0,2.0,LT,24,12.5,-1217.2,0.0965
15,55.0,1.5,1.0,2.0,AXISBANK,19,42.11,-281.28,0.6348
15,55.0,1.5,1.0,2.0,ITC,39,7.69,-2106.1,0.0309
15,55.0,1.5,1.0,2.0,BHARTIARTL,22,9.09,-1142.91,0.0723
15,55.0,1.5,1.0,2.5,RELIANCE,29,27.59,-860.56,0.3199
15,55.0,1.5,1.0,2.5,TCS,27,25.93,-857.1,0.2325
15,55.0,1.5,1.0,2.5,INFY,14,28.57,-435.37,0.3653
15,55.0,1.5,1.0,2.5,HDFCBANK,26,15.38,-1065.44,0.1834
15,55.0,1.5,1.0,2.5,ICICIBANK,22,18.18,-857.13,0.1864
15,55.0,1.5,1.0,2.5,SBIN,32,21.88,-1382.14,0.1737
15,55.0,1.5,1.0,2.5,LT,24,8.33,-1291.36,0.0861
15,55.0,1.5,1.0,2.5,AXISBANK,19,36.84,-292.37,0.6583
15,55.0,1.5,1.0,2.5,ITC,39,7.69,-2066.3,0.0492
15,55.0,1.5,1.0,2.5,BHARTIARTL,22,9.09,-1105.99,0.1022
15,55.0,1.5,1.0,3.0,RELIANCE,29,27.59,-731.48,0.4219
15,55.0,1.5,1.0,3.0,TCS,27,22.22,-938.51,0.2102
15,55.0,1.5,1.0,3.0,INFY,14,21.43,-545.46,0.2846
15,55.0,1.5,1.0,3.0,HDFCBANK,26,11.54,-1154.13,0.1602
15,55.0,1.5,1.0,3.0,ICICIBANK,22,18.18,-793.79,0.2466
15,55.0,1.5,1.0,3.0,SBIN,32,21.88,-1289.46,0.2291
15,55.0,1.5,1.0,3.0,LT,24,8.33,-1255.77,0.1113
15,55.0,1.5,1.0,3.0,AXISBANK,19,31.58,-271.58,0.6908
15,55.0,1.5,1.0,3.0,ITC,39,5.13,-2129.7,0.0448
15,55.0,1.5,1.0,3.0,BHARTIARTL,22,9.09,-1107.92,0.1007
15,55.0,1.5,1.2,2.0,RELIANCE,29,27.59,-968.03,0.2814
15,55.0,1.5,1.2,2.0,TCS,27,29.63,-885.44,0.2409
15,55.0,1.5,1.2,2.0,INFY,14,35.71,-363.99,0.4642
15,55.0,1.5,1.2,2.0,HDFCBANK,26,23.08,-985.45,0.2421
15,55.0,1.5,1.2,2.0,ICICIBANK,22,22.73,-899.44,0.1835
15,55.0,1.5,1.2,2.0,SBIN,32,28.12,-1372.23,0.2038
15,55.0,1.5,1.2,2.0,LT,24,12.5,-1360.66,0.0989
15,55.0,1.5,1.2,2.0,AXISBANK,19,47.37,-106.49,0.8653
15,55.0,1.5,1.2,2.0,ITC,39,17.95,-1963.88,0.0897
15,55.0,1.5,1.2,2.0,BHARTIARTL,22,18.18,-979.82,0.1917
15,55.0,1.5,1.2,2.5,RELIANCE,29,27.59,-813.16,0.3964
15,55.0,1.5,1.2,2.5,TCS,27,25.93,-941.37,0.2447
15,55.0,1.5,1.2,2.5,INFY,14,21.43,-632.08,0.2555
15,55.0,1.5,1.2,2.5,HDFCBANK,26,19.23,-1023.71,0.2569
15,55.0,1.5,1.2,2.5,ICICIBANK,22,22.73,-811.12,0.2637
15,55.0,1.5,1.2,2.5,SBIN,32,28.12,-1226.26,0.2885
15,55.0,1.5,1.2,2.5,LT,24,12.5,-1302.17,0.1377
15,55.0,1.5,1.2,2.5,AXISBANK,19,42.11,-1.35,0.9983
15,55.0,1.5,1.2,2.5,ITC,39,15.38,-1970.34,0.112
15,55.0,1.5,1.2,2.5,BHARTIARTL,22,18.18,-930.9,0.232
15,55.0,1.5,1.2,3.0,RELIANCE,29,27.59,-658.26,0.5113
15,55.0,1.5,1.2,3.0,TCS,27,25.93,-847.24,0.3202
15,55.0,1.5,1.2,3.0,INFY,14,21.43,-570.6,0.3279
15,55.0,1.5,1.2,3.0,HDFCBANK,26,15.38,-1090.3,0.2465
15,55.0,1.5,1.2,3.0,ICICIBANK,22,18.18,-858.44,0.2633
15,55.0,1.5,1.2,3.0,SBIN,32,21.88,-1327.85,0.2765
15,55.0,1.5,1.2,3.0,LT,24,12.5,-1243.65,0.1764
15,55.0,1.5,1.2,3.0,AXISBANK,19,31.58,-178.84,0.793
15,55.0,1.5,1.2,3.0,ITC,39,15.38,-1944.01,0.1239
15,55.0,1.5,1.2,3.0,BHARTIARTL,22,18.18,-865.37,0.2861
15,60.0,1.0,1.0,2.0,RELIANCE,52,30.77,-1679.71,0.239
15,60.0,1.0,1.0,2.0,TCS,38,28.95,-1227.89,0.2094
15,60.0,1.0,1.0,2.0,INFY,30,26.67,-1069.25,0.2902
15,60.0,1.0,1.0,2.0,HDFCBANK,40,17.5,-1695.62,0.1295
15,60.0,1.0,1.0,2.0,ICICIBANK,29,27.59,-928.72,0.2402
15,60.0,1.0,1.0,2.0,SBIN,46,28.26,-1725.77,0.208
15,60.0,1.0,1.0,2.0,LT,42,28.57,-1267.75,0.2956
15,60.0,1.0,1.0,2.0,AXISBANK,36,36.11,-876.79,0.4401
15,60.0,1.0,1.0,2.0,ITC,54,9.26,-2899.61,0.0392
15,60.0,1.0,1.0,2.0,BHARTIARTL,38,13.16,-1950.1,0.0878
15,60.0,1.0,1.0,2.5,RELIANCE,52,26.92,-1634.03,0.2985
15,60.0,1.0,1.0,2.5,TCS,38,26.32,-1203.55,0.2571
15,60.0,1.0,1.0,2.5,INFY,30,23.33,-1059.55,0.33
15,60.0,1.0,1.0,2.5,HDFCBANK,40,15.0,-1709.99,0.1524
15,60.0,1.0,1.0,2.5,ICICIBANK,29,24.14,-939.7,0.2737
15,60.0,1.0,1.0,2.5,SBIN,46,26.09,-1622.9,0.2744
15,60.0,1.0,1.0,2.5,LT,42,26.19,-1178.23,0.3684
15,60.0,1.0,1.0,2.5,AXISBANK,36,33.33,-799.92,0.5157
15,60.0,1.0,1.0,2.5,ITC,54,5.56,-3025.65,0.0342
15,60.0,1.0,1.0,2.5,BHARTIARTL,38,13.16,-1866.49,0.127
15,60.0,1.0,1.0,3.0,RELIANCE,52,23.08,-1675.44,0.3172
15,60.0,1.0,1.0,3.0,TCS,38,21.05,-1397.24,0.2016
15,60.0,1.0,1.0,3.0,INFY,30,13.33,-1457.84,0.1933
15,60.0,1.0,1.0,3.0,HDFCBANK,40,10.0,-1831.66,0.1252
15,60.0,1.0,1.0,3.0,ICICIBANK,29,24.14,-831.25,0.3596
15,60.0,1.0,1.0,3.0,SBIN,46,19.57,-1986.29,0.1894
15,60.0,1.0,1.0,3.0,LT,42,23.81,-1115.18,0.4213
15,60.0,1.0,1.0,3.0,AXISBANK,36,27.78,-804.18,0.5365
15,60.0,1.0,1.0,3.0,ITC,54,3.7,-3089.05,0.0313
15,60.0,1.0,1.0,3.0,BHARTIARTL,38,13.16,-1821.73,0.1479
15,60.0,1.0,1.2,2.0,RELIANCE,52,32.69,-1312.9,0.4211
15,60.0,1.0,1.2,2.0,TCS,38,26.32,-1382.04,0.22
15,60.0,1.0,1.2,2.0,INFY,30,26.67,-1103.24,0.3415
15,60.0,1.0,1.2,2.0,HDFCBANK,40,22.5,-1597.31,0.209
15,60.0,1.0,1.2,2.0,ICICIBANK,29,27.59,-1018.38,0.2544
15,60.0,1.0,1.2,2.0,SBIN,46,30.43,-1590.72,0.2971
15,60.0,1.0,1.2,2.0,LT,42,30.95,-1218.25,0.373
15,60.0,1.0,1.2,2.0,AXISBANK,36,41.67,-599.12,0.6231
15,60.0,1.0,1.2,2.0,ITC,54,14.81,-2929.76,0.0719
15,60.0,1.0,1.2,2.0,BHARTIARTL,38,21.05,-1675.18,0.2018
15,60.0,1.0,1.2,2.5,RELIANCE,52,30.77,-1128.68,0.5162
15,60.0,1.0,1.2,2.5,TCS,38,21.05,-1578.2,0.1827
15,60.0,1.0,1.2,2.5,INFY,30,13.33,-1620.3,0.1774
15,60.0,1.0,1.2,2.5,HDFCBANK,40,15.0,-1772.45,0.1826
15,60.0,1.0,1.2,2.5,ICICIBANK,29,27.59,-868.32,0.3642
15,60.0,1.0,1.2,2.5,SBIN,46,23.91,-1806.36,0.2422
15,60.0,1.0,1.2,2.5,LT,42,28.57,-1088.91,0.4586
